TIMESTAMP,PM2.5,PM10,TEMPERATURE,HUMIDITY,RH,WS,WD,SR,RF,AT,NO2,Ozone,hour,day,month,PM25_lag_1,PM10_lag_1,PM25_lag_3,PM10_lag_3,PM25_lag_6,PM10_lag_6,PM25_lag_12,PM10_lag_12,PM25_lag_24,PM10_lag_24,PM25_lag_48,PM10_lag_48,PM25_lag_168,PM10_lag_168,PM25_roll_mean_6,PM10_roll_mean_6,WD_sin,WD_cos,target
2026-02-28,14.0,32.421875,29.16625,54.223125,62.540625,1.743125,197.35,149.123125,0.0,29.659375,43.1375,57.190625,0,28,2,16.850833333333334,37.458333333333336,35.666666666666664,70.22916666666667,51.208333333333336,98.15625,35.958333333333336,65.16333333333334,36.45291666666667,72.75,6.356,8.269,21.645833333333332,29.95,30.7975,60.189548611111114,-0.2982079467160979,-0.9545009274565263,14.0
2026-03-01,26.15625,49.572916666666664,28.197916666666668,61.227916666666665,65.15291666666667,1.6491666666666667,200.4425,101.23666666666668,0.0,27.474999999999998,43.91458333333333,45.38666666666666,0,1,3,14.0,32.421875,23.572916666666668,45.385416666666664,47.21875,87.97916666666667,41.916666666666664,77.30208333333333,34.98,68.92999999999999,9.635652173913044,11.699565217391303,21.652916666666666,29.95,27.28708333333333,53.78850694444444,-0.3492671942745336,-0.9370231731411957,26.15625
2026-03-02,34.42,62.645833333333336,28.96083333333333,63.80625,66.75375,1.8029166666666667,203.04666666666665,94.58708333333334,0.0,28.915000000000003,50.05375,54.678333333333335,0,2,3,26.15625,49.572916666666664,16.850833333333334,37.458333333333336,47.475833333333334,87.66333333333334,34.672916666666666,60.20333333333334,33.568333333333335,65.27055555555555,9.10125,10.957500000000001,21.660416666666666,29.95,25.111111111111114,49.61892361111111,-0.3914807380250993,-0.9201863027427237,34.42
2026-03-03,117.7805,234.13449999999997,28.384500000000003,63.35600000000001,66.833,1.7825,175.108,105.0255,0.0,29.3085,25.5945,34.2855,0,3,3,34.42,62.645833333333336,14.0,32.421875,35.666666666666664,70.22916666666667,46.83416666666667,87.75166666666667,32.033750000000005,61.29083333333333,8.674583333333333,10.497916666666667,21.67,29.95,38.79675,76.93647916666667,0.08527780625795378,-0.9963572129311008,117.7805
2026-03-04,39.5,72.42045454545455,32.321363636363635,44.75545454545455,63.35636363636363,1.8190909090909093,161.99227272727273,98.56681818181819,0.0,31.060909090909092,24.90727272727273,44.60727272727273,0,4,3,117.7805,234.13449999999997,26.15625,49.572916666666664,23.572916666666668,45.385416666666664,75.35000000000001,155.80833333333334,30.56125,57.47083333333333,8.2475,10.038333333333332,21.677916666666665,29.95,41.45126388888889,81.44231881313131,0.3091452570864377,-0.9510148316514103,39.5
2026-03-05,31.53125,54.572916666666664,33.42458333333334,35.964999999999996,60.294999999999995,1.8983333333333334,193.92583333333334,100.76416666666667,0.0,31.229166666666668,22.44875,44.42125000000001,0,5,3,39.5,72.42045454545455,34.42,62.645833333333336,16.850833333333334,37.458333333333336,51.62166666666667,103.07291666666667,29.465,54.70249999999999,7.82125,9.579166666666667,21.685000000000002,29.95,43.898,84.29474936868687,-0.24066569151107253,-0.9706080696808044,31.53125
2026-03-06,33.770833333333336,59.802083333333336,32.004583333333336,42.485416666666666,60.250416666666666,1.875,210.66416666666666,100.07666666666667,0.0,30.475416666666664,28.006249999999998,46.81,0,6,3,31.53125,54.572916666666664,117.7805,234.13449999999997,14.0,32.421875,51.208333333333336,98.15625,34.47083333333333,64.26,7.394583333333333,9.119583333333333,21.6925,29.95,47.19313888888889,88.85811742424242,-0.5100050581934399,-0.8601714018828491,33.770833333333336
2026-03-07,39.75380952380952,70.96809523809523,30.690952380952382,52.55238095238095,64.0352380952381,1.8223809523809524,202.7733333333333,68.71095238095238,0.0,28.687619047619044,18.871428571428574,38.71952380952381,0,7,3,33.770833333333336,59.802083333333336,39.5,72.42045454545455,26.15625,49.572916666666664,47.21875,87.97916666666667,34.705416666666665,64.13458333333334,6.985454545454545,8.67909090909091,21.7,29.949999999999996,49.45939880952381,92.42398051948051,-0.3870864899031131,-0.9220434096800905,39.75380952380952
2026-03-08,38.1475,71.97916666666667,32.204166666666666,48.205000000000005,61.96458333333334,1.7420833333333334,167.92166666666665,97.24333333333334,0.0,31.891666666666666,44.01666666666667,44.75125,0,8,3,39.75380952380952,70.96809523809523,31.53125,54.572916666666664,34.42,62.645833333333336,47.475833333333334,87.66333333333334,35.233333333333334,66.49958333333333,6.5085,8.1655,21.709999999999997,29.95,50.08064880952381,93.97953607503608,0.20924879462634197,-0.9778624350834952,38.1475
2026-03-09,41.295,78.19166666666666,33.496249999999996,36.80125,59.78458333333333,1.6933333333333334,177.04166666666666,99.22625,0.0,31.907083333333333,21.64625,43.5325,0,9,3,38.1475,71.97916666666667,33.770833333333336,59.802083333333336,117.7805,234.13449999999997,35.666666666666664,70.22916666666667,37.84041666666666,70.77208333333333,6.114583333333333,7.740833333333334,21.717083333333335,29.95,37.33306547619048,67.98906385281384,0.05160971857681466,-0.9986673304701731,41.295
2026-03-10,44.5625,84.54166666666667,33.501666666666665,35.71333333333333,61.51,1.9029166666666668,167.67166666666665,97.63791666666667,0.0,32.236666666666665,32.93958333333333,55.214166666666664,0,10,3,41.295,78.19166666666666,39.75380952380952,70.96809523809523,39.5,72.42045454545455,23.572916666666668,45.385416666666664,38.739583333333336,72.20833333333333,5.6875,7.281666666666666,21.72458333333333,29.95,38.17681547619048,70.00926587301588,0.21351351897083484,-0.9769401093294773,44.5625
2026-03-11,55.71541666666667,113.49291666666666,31.78125,62.778333333333336,66.10083333333334,1.7754166666666666,193.46958333333336,89.02041666666666,0.0,32.46666666666667,29.3775,45.95541666666667,0,11,3,44.5625,84.54166666666667,38.1475,71.97916666666667,31.53125,54.572916666666664,16.850833333333334,37.458333333333336,38.875,73.14583333333333,5.2612499999999995,6.821666666666666,21.732083333333335,29.95,42.20750992063492,79.82926587301587,-0.2329291280115435,-0.9724937127425463,55.71541666666667
2026-03-12,54.809583333333336,112.67375,31.97125,70.14958333333333,69.17625,1.9925,204.525,91.06666666666666,0.0,32.385416666666664,15.718333333333334,48.67124999999999,0,12,3,55.71541666666667,113.49291666666666,41.295,78.19166666666666,33.770833333333336,59.802083333333336,14.0,32.421875,35.958333333333336,65.16333333333334,4.834583333333334,6.3625,21.74,29.95,45.713968253968254,88.64121031746032,-0.4150902486738311,-0.9097802401986411,54.809583333333336
2026-03-13,51.048750000000005,102.15625,32.88,52.862500000000004,67.31791666666668,1.90125,207.8125,89.75083333333333,0.0,32.32041666666667,9.78,43.06916666666667,0,13,3,54.809583333333336,112.67375,44.5625,84.54166666666667,39.75380952380952,70.96809523809523,26.15625,49.572916666666664,41.916666666666664,77.30208333333333,4.4075,5.902916666666666,21.749166666666667,29.95,47.59645833333334,93.8392361111111,-0.4665796148706562,-0.8844792043836588,51.048750000000005
2026-03-14,31.327142857142857,55.20214285714286,31.889285714285712,48.13928571428572,70.30285714285715,1.712142857142857,196.9,124.44785714285715,0.0,29.930714285714284,19.40285714285714,34.58428571428571,0,14,3,51.048750000000005,102.15625,55.71541666666667,113.49291666666666,38.1475,71.97916666666667,34.42,62.645833333333336,34.672916666666666,60.20333333333334,3.9812499999999997,5.4433333333333325,21.75578947368421,29.95,46.45973214285715,91.04306547619048,-0.2907021935982526,-0.9568135840576073,31.327142857142857
