TIMESTAMP,PM2.5,PM10,TEMPERATURE,HUMIDITY,Ozone,RH,WS,WD,SR,RF,AT
2026-02-23 13:00:00,63.17,105.83,40.5,37.05,80.31,37.21,1.21,272.9,495.55,0.0,35.11
2026-02-23 14:00:00,61.17,104.66,40.83,38.75,78.61,39.4,1.26,284.46,435.93,0.0,34.45
2026-02-23 15:00:00,58.08,101.42,37.42,45.42,68.94,46.88,1.35,277.32,258.48,0.0,33.39
2026-02-23 16:00:00,64.33,111.67,33.7,58.45,66.72,63.57,1.63,275.23,67.58,0.0,30.95
2026-02-23 17:00:00,66.75,118.92,31.35,65.42,62.7,68.41,1.39,278.58,19.93,0.0,29.79
2026-02-23 18:00:00,72.42,129.75,29.3,69.42,77.65,70.68,1.37,280.1,0.0,0.0,28.84
2026-02-23 19:00:00,80.0,139.17,27.98,76.4,62.86,77.21,1.18,271.61,0.0,0.0,28.11
2026-02-23 20:00:00,69.42,119.92,27.3,80.15,44.17,90.73,0.98,275.67,0.0,0.0,27.57
2026-02-23 21:00:00,66.92,120.75,26.95,82.18,37.25,99.47,0.95,277.99,0.0,0.0,27.17
2026-02-23 22:00:00,68.84,124.58,26.82,81.85,12.6,99.53,0.75,261.27,0.0,0.0,26.5
2026-02-23 23:00:00,76.25,137.58,26.7,81.42,1.96,99.57,0.93,270.25,0.0,0.0,26.11
2026-02-24 02:00:00,90.08,165.5,25.9,85.7,9.67,99.77,0.84,268.8,0.0,0.0,25.24
2026-02-24 03:00:00,91.17,167.58,25.48,83.98,26.38,99.56,0.78,247.22,0.0,0.0,25.18
2026-02-24 08:00:00,86.5,148.92,27.28,69.68,33.89,54.55,1.21,277.85,209.1,0.0,28.8
2026-02-24 09:00:00,60.75,99.66,30.68,58.72,38.44,55.44,1.22,283.57,283.32,0.0,30.16
2026-02-24 10:00:00,61.25,98.08,35.05,49.48,40.51,52.47,1.07,272.64,378.85,0.0,32.67
2026-02-24 11:00:00,66.92,106.25,37.45,48.22,49.53,52.1,1.38,277.63,467.58,0.0,33.07
2026-02-24 12:00:00,58.84,96.42,38.9,46.1,51.41,52.92,1.47,278.32,500.22,0.0,33.19
2026-02-24 13:00:00,60.0,94.16,39.28,44.3,58.86,48.9,1.46,275.71,487.2,0.0,33.27
2026-02-24 14:00:00,57.67,89.56,39.3,43.53,58.08,48.78,1.37,209.24,425.23,0.0,33.33
2026-02-24 15:00:00,58.34,90.25,36.05,49.7,56.01,53.13,1.38,277.61,300.8,0.0,32.3
2026-02-24 16:00:00,59.08,93.25,33.25,56.28,55.64,59.73,1.25,280.57,68.1,0.0,30.79
2026-02-24 17:00:00,56.16,92.08,31.82,57.2,60.22,58.73,1.54,275.62,24.67,0.0,29.99
2026-02-24 18:00:00,57.0,92.58,29.5,64.1,49.21,64.81,1.35,279.71,0.03,0.0,28.92
2026-02-24 19:00:00,55.67,94.92,28.02,71.47,39.99,71.67,0.81,277.91,0.0,0.0,28.1
2026-02-24 20:00:00,67.08,113.67,27.4,75.88,39.74,77.08,0.79,210.42,0.0,0.0,27.65
2026-02-24 21:00:00,74.25,127.92,26.98,77.12,36.9,82.36,0.78,258.61,0.0,0.0,26.88
2026-02-24 22:00:00,76.58,130.08,26.82,73.1,8.6,73.71,0.82,231.56,0.0,0.0,26.61
2026-02-24 23:00:00,70.33,119.17,26.75,64.97,4.13,65.51,0.99,270.42,0.0,0.0,26.21
2026-02-25 00:00:00,69.33,116.42,26.68,63.99,0.82,64.04,0.95,284.83,0.0,0.0,25.74
2026-02-25 01:00:00,68.33,113.67,26.6,63.0,0.12,70.33,0.96,279.93,0.0,0.0,25.22
2026-02-25 02:00:00,89.58,152.5,25.72,82.02,11.16,95.09,0.86,260.72,0.0,0.0,25.14
2026-02-25 03:00:00,90.5,163.5,25.52,85.7,21.66,99.81,0.73,260.16,0.0,0.0,25.05
2026-02-25 04:00:00,91.0,163.22,25.47,86.33,25.27,99.85,0.7,262.71,0.0,0.0,24.95
2026-02-25 05:00:00,91.0,159.5,25.25,83.05,5.5,99.75,0.86,266.16,0.0,0.0,24.58
2026-02-25 06:00:00,84.04,150.37,24.92,76.38,0.08,99.54,0.83,145.44,0.0,0.0,24.33
2026-02-25 07:00:00,83.64,146.15,25.05,76.0,0.12,94.07,0.92,277.16,20.98,0.0,24.89
2026-02-25 08:00:00,89.07,148.16,27.0,69.6,1.61,59.75,0.72,151.24,160.07,0.0,28.97
2026-02-25 09:00:00,72.25,119.25,30.42,56.85,8.92,42.79,0.6,146.38,291.52,0.0,32.19
2026-02-25 10:00:00,65.33,108.67,34.35,50.45,39.69,51.36,1.13,269.24,395.27,0.0,31.93
2026-02-25 11:00:00,65.42,106.33,35.5,50.4,46.32,51.97,1.13,270.21,483.55,0.0,32.61
2026-02-25 12:00:00,54.08,88.92,37.5,48.72,41.39,54.52,1.19,262.93,534.62,0.0,32.89
2026-02-25 13:00:00,46.0,71.66,38.95,45.6,38.35,55.22,1.31,131.77,547.52,0.0,32.95
2026-02-25 14:00:00,38.75,59.33,39.28,44.92,36.84,53.6,1.25,263.64,487.43,0.0,33.22
2026-02-25 15:00:00,36.0,57.17,34.75,53.2,36.9,55.93,1.32,263.83,317.23,0.0,31.97
2026-02-25 16:00:00,36.83,58.33,32.9,57.52,35.13,54.88,1.18,278.87,47.35,0.0,31.16
2026-02-25 17:00:00,40.25,60.08,31.1,63.85,32.18,64.21,1.29,275.77,30.78,0.0,30.18
2026-02-25 18:00:00,39.42,58.33,28.88,71.15,29.63,70.3,1.17,281.32,0.62,0.0,28.75
2026-02-25 19:00:00,36.5,57.34,27.6,75.05,26.72,73.37,0.95,283.45,0.0,0.0,27.89
2026-02-25 20:00:00,38.25,58.16,26.98,75.5,28.68,70.68,1.01,282.63,0.0,0.0,27.62
2026-02-25 21:00:00,41.08,65.66,26.42,75.8,24.01,73.69,0.76,214.24,0.0,0.0,26.91
2026-02-25 22:00:00,46.58,69.0,26.15,76.55,19.95,79.03,0.77,274.31,0.0,0.0,26.1
2026-02-25 23:00:00,47.62,74.83,26.0,75.18,1.55,79.48,0.9,272.85,0.0,0.0,25.64
2026-02-26 04:00:00,50.0,73.0,24.65,75.68,0.17,87.89,0.68,256.56,0.0,0.0,24.17
2026-02-26 06:00:00,50.0,73.0,24.32,79.58,0.94,99.42,0.92,269.81,0.0,0.0,23.61
2026-02-26 07:00:00,50.0,73.0,24.88,81.05,7.49,94.1,0.99,270.02,35.38,0.0,24.63
2026-02-26 08:00:00,42.08,62.84,27.25,75.35,11.01,74.56,1.07,281.85,202.95,0.0,27.69
2026-02-26 09:00:00,37.08,55.5,30.22,66.28,14.08,68.02,1.15,285.37,314.62,0.0,29.07
2026-02-26 10:00:00,39.08,59.17,34.48,56.45,20.14,64.68,1.46,277.92,446.33,0.0,30.37
2026-02-26 11:00:00,38.33,59.0,36.03,52.53,21.34,61.92,1.45,279.55,521.95,0.0,30.95
2026-02-26 12:00:00,35.58,53.17,37.58,49.62,22.1,61.8,1.42,282.0,570.62,0.0,31.07
2026-02-26 13:00:00,32.33,50.92,38.52,47.08,21.62,60.59,1.48,272.46,574.05,0.0,31.27
2026-02-26 14:00:00,30.83,48.25,38.22,46.55,22.06,62.27,1.5,272.86,522.52,0.0,30.67
2026-02-26 15:00:00,29.92,44.58,33.65,53.95,22.55,60.82,1.37,276.46,335.57,0.0,29.82
2026-02-26 16:00:00,27.75,44.5,30.9,59.82,19.48,64.68,1.45,281.42,39.6,0.0,28.52
2026-02-26 17:00:00,30.0,48.0,29.48,62.62,18.46,64.61,1.18,280.62,23.2,0.0,27.75
2026-02-26 18:00:00,29.58,46.82,27.28,67.03,21.75,65.62,1.14,284.05,0.0,0.0,26.84
2026-02-26 19:00:00,26.04,47.76,26.1,69.3,23.31,65.16,1.19,209.65,0.0,0.0,26.45
2026-02-26 20:00:00,26.1,47.38,25.6,70.35,22.38,65.24,1.06,285.1,0.0,0.0,26.26
2026-02-26 21:00:00,26.16,47.0,25.32,71.3,16.34,69.89,0.7,300.03,0.0,0.0,25.52
2026-02-26 22:00:00,26.23,46.61,25.1,72.6,11.55,71.54,0.62,301.99,0.0,0.0,25.14
2026-02-26 23:00:00,26.3,46.24,24.92,72.97,15.92,73.23,0.58,291.84,0.0,0.0,24.78
2026-02-27 00:00:00,26.36,45.85,24.75,72.85,13.44,74.29,0.69,301.26,0.0,0.0,24.49
2026-02-27 01:00:00,26.42,45.47,24.58,73.97,9.72,76.39,0.73,308.45,0.0,0.0,24.31
2026-02-27 02:00:00,26.48,45.09,24.45,75.4,14.03,80.06,0.62,306.78,0.0,0.0,24.1
2026-02-27 03:00:00,26.55,44.71,24.5,76.47,16.93,82.68,0.46,291.13,0.0,0.0,24.12
2026-02-27 04:00:00,26.61,44.33,24.62,76.65,15.8,81.07,0.79,302.45,0.0,0.0,24.29
2026-02-27 05:00:00,26.68,43.95,24.68,76.1,2.52,81.86,0.39,107.63,0.0,0.0,24.4
2026-02-27 07:00:00,26.8,43.19,24.82,75.8,0.35,93.54,0.72,237.09,29.4,0.0,24.45
2026-02-27 08:00:00,26.86,42.81,26.75,69.58,2.29,64.44,0.47,77.82,163.95,0.0,27.83
2026-02-27 09:00:00,26.93,42.43,29.1,60.8,17.11,59.16,0.73,280.18,275.38,0.0,28.56
2026-02-27 10:00:00,26.98,41.75,33.1,51.82,23.47,54.81,1.16,264.12,451.88,0.0,30.07
2026-02-27 11:00:00,26.67,39.09,35.12,47.32,24.58,52.84,1.07,204.72,525.85,0.0,31.07
2026-02-27 12:00:00,23.25,41.75,36.8,44.1,29.61,50.23,1.25,269.61,589.95,0.0,31.31
2026-02-27 13:00:00,23.92,42.58,37.78,40.75,29.75,45.69,1.29,273.26,592.05,0.0,31.56
2026-02-27 14:00:00,23.22,38.22,37.83,40.53,27.85,48.28,1.38,271.8,520.45,0.0,31.2
2026-02-27 15:00:00,19.42,35.05,33.38,48.22,25.44,49.52,1.33,275.71,378.45,0.0,30.57
2026-02-27 16:00:00,17.34,33.24,30.78,53.72,24.54,52.2,1.24,276.92,77.8,0.0,29.39
2026-02-27 17:00:00,19.29,37.63,30.12,55.3,25.94,56.03,1.15,278.04,16.77,0.0,28.24
2026-02-27 18:00:00,17.4,36.2,27.6,61.85,26.47,59.39,1.08,282.42,0.0,0.0,27.22
2026-02-27 19:00:00,17.86,36.43,26.55,65.72,23.47,62.99,0.94,281.54,0.0,0.0,26.66
2026-02-27 20:00:00,18.32,36.66,26.12,68.5,21.41,66.75,0.66,290.3,0.0,0.0,25.98
2026-02-27 21:00:00,18.78,36.89,25.82,69.08,20.32,69.98,0.66,286.51,0.0,0.0,25.48
2026-02-27 22:00:00,19.24,37.12,25.7,68.88,16.88,69.16,0.72,288.33,0.0,0.0,25.45
2026-02-27 23:00:00,19.7,37.35,25.7,68.08,10.32,67.42,0.63,319.13,0.0,0.0,25.36
2026-02-28 00:00:00,20.16,37.58,25.6,67.68,15.2,66.85,0.65,313.96,0.0,0.0,25.28
2026-02-28 01:00:00,20.62,37.81,25.22,68.62,16.12,69.75,0.52,319.46,0.0,0.0,24.75
2026-02-28 02:00:00,21.07,38.03,24.85,70.05,17.26,70.74,0.84,302.72,0.0,0.0,24.33
2026-02-28 03:00:00,21.53,38.26,24.52,71.28,9.89,73.06,0.86,289.87,0.0,0.0,23.95
2026-02-28 04:00:00,21.99,38.49,24.38,73.58,0.06,76.02,0.7,253.31,0.0,0.0,23.79
2026-02-28 07:00:00,23.36,39.18,24.55,76.45,0.2,81.66,0.97,92.71,33.83,0.0,24.95
2026-02-28 08:00:00,23.82,39.41,26.35,68.8,1.92,63.42,1.06,95.23,184.98,0.0,27.31
2026-02-28 09:00:00,24.28,39.64,28.95,60.52,9.49,55.89,1.19,111.99,310.7,0.0,29.03
2026-02-28 10:00:00,24.57,39.79,31.4,53.1,20.85,49.21,0.47,246.94,287.35,0.0,30.79
2026-02-28 11:00:00,24.94,39.98,31.59,52.02,29.77,48.16,1.04,271.84,404.68,0.0,30.45
2026-02-28 12:00:00,25.31,40.17,31.78,50.93,34.03,45.39,1.53,277.61,565.7,0.0,31.35
2026-02-28 13:00:00,25.68,40.35,31.97,49.84,34.37,49.77,1.45,278.79,557.85,0.0,30.98
2026-02-28 14:00:00,26.04,40.54,32.16,48.76,31.3,50.7,1.43,277.41,481.32,0.0,30.79
2026-02-28 15:00:00,26.41,40.73,32.35,47.68,32.82,47.95,1.57,279.08,313.15,0.0,30.05
2026-02-28 16:00:00,27.3,41.39,31.05,48.45,31.9,47.52,1.66,278.99,52.95,0.0,29.01
2026-02-28 17:00:00,27.65,41.84,30.4,50.02,32.86,49.29,1.61,278.1,18.9,0.0,28.32
2026-02-28 18:00:00,28.0,42.28,27.85,56.7,30.63,52.59,1.35,281.64,0.0,0.0,27.65
2026-02-28 19:00:00,28.35,42.73,26.68,60.6,28.05,55.01,1.19,276.78,0.0,0.0,26.96
2026-02-28 20:00:00,28.69,43.18,26.1,61.38,23.97,56.9,0.86,269.85,0.0,0.0,26.44
2026-02-28 21:00:00,29.04,43.62,25.7,63.62,19.84,61.16,0.85,257.9,0.0,0.0,25.63
2026-02-28 22:00:00,29.38,44.06,25.6,65.0,7.27,64.84,1.0,265.45,0.0,0.0,25.06
2026-02-28 23:00:00,29.73,44.5,25.5,65.82,0.09,65.99,1.0,276.77,0.0,0.0,24.95
2026-03-01 00:00:00,30.07,44.96,25.38,65.28,0.02,67.34,1.01,275.2,0.0,0.0,24.59
2026-03-01 01:00:00,30.42,45.4,25.02,66.78,0.02,67.82,0.95,281.85,0.0,0.0,24.36
2026-03-01 02:00:00,30.76,45.84,24.7,70.05,0.09,70.14,0.93,295.09,0.0,0.0,24.06
2026-03-01 03:00:00,31.11,46.28,24.42,72.35,0.17,73.36,0.84,295.63,0.0,0.0,23.72
2026-03-01 06:00:00,32.14,47.61,23.9,78.1,0.04,99.31,0.94,275.39,0.0,0.0,23.15
2026-03-01 07:00:00,32.49,48.06,24.5,75.45,0.25,87.96,0.68,183.08,33.2,0.0,24.34
2026-03-01 08:00:00,32.84,48.5,26.78,68.8,1.56,62.38,1.18,98.13,178.52,0.0,27.62
2026-03-01 09:00:00,33.18,48.94,29.5,61.82,12.54,57.2,1.02,131.07,311.9,0.0,29.67
2026-03-01 10:00:00,33.52,49.39,33.17,52.15,25.76,54.27,0.95,270.0,443.1,0.0,30.67
2026-03-01 11:00:00,33.7,50.49,35.92,46.3,30.33,52.57,1.35,276.5,485.43,0.0,30.91
2026-03-01 12:00:00,34.58,53.5,37.42,42.12,33.59,47.73,1.4,279.72,557.7,0.0,31.52
2026-03-01 13:00:00,31.58,46.33,38.0,40.92,33.7,48.39,1.61,204.7,570.27,0.0,31.21
2026-03-01 14:00:00,32.67,46.0,37.33,43.05,36.5,50.15,1.27,283.28,487.38,0.0,31.53
2026-03-01 15:00:00,33.15,48.83,32.8,53.05,38.32,55.94,1.33,280.0,312.07,0.0,30.34
2026-03-01 16:00:00,33.38,49.43,31.55,56.4,43.97,59.81,1.2,283.13,54.87,0.0,29.38
2026-03-01 17:00:00,33.71,49.82,30.0,61.95,45.83,65.59,1.41,275.92,16.67,0.0,28.17
2026-03-01 18:00:00,34.0,50.15,27.9,68.67,42.12,69.99,1.29,277.95,0.0,0.0,27.24
2026-03-01 19:00:00,34.3,50.48,26.75,72.72,38.41,73.0,1.07,281.18,0.0,0.0,26.66
2026-03-01 20:00:00,34.63,50.86,26.15,75.35,35.49,75.46,0.95,280.79,0.0,0.0,26.3
2026-03-01 21:00:00,34.97,51.25,25.7,76.55,34.45,76.47,0.87,281.91,0.0,0.0,26.06
2026-03-01 22:00:00,35.34,51.67,25.26,77.62,31.6,79.4,0.8,272.81,0.0,0.0,25.59
2026-03-01 23:00:00,35.68,52.07,25.1,78.53,28.38,81.89,0.89,276.58,0.0,0.0,25.29
2026-03-02 00:00:00,36.02,52.45,24.98,78.32,26.55,88.38,0.61,259.63,0.0,0.0,24.73
2026-03-02 01:00:00,36.35,52.83,24.7,78.3,20.54,97.98,0.93,267.16,0.0,0.0,24.19
2026-03-02 02:00:00,36.69,53.22,24.55,77.92,12.14,99.37,0.9,267.22,0.0,0.0,23.88
2026-03-02 03:00:00,37.03,53.6,24.4,78.45,17.25,99.4,0.84,270.0,0.0,0.0,23.7
2026-03-02 04:00:00,37.32,53.94,24.3,80.17,1.35,99.44,0.8,285.26,0.0,0.0,23.66
2026-03-02 08:00:00,38.62,55.42,26.5,74.53,3.5,74.83,0.7,147.05,163.65,0.0,27.66
2026-03-02 09:00:00,38.96,55.8,29.1,67.6,21.91,64.5,0.84,271.07,301.95,0.0,29.21
2026-03-02 10:00:00,39.29,56.19,32.98,58.05,27.2,62.09,1.22,272.26,409.27,0.0,30.45
2026-03-02 11:00:00,39.62,56.57,35.52,53.15,29.99,60.53,1.35,275.69,483.45,0.0,31.12
2026-03-02 12:00:00,39.76,57.5,37.22,49.03,36.3,60.18,1.46,274.25,533.95,0.0,30.95
2026-03-02 13:00:00,38.17,57.67,37.7,46.35,36.48,57.5,1.34,278.48,547.35,0.0,31.21
2026-03-02 14:00:00,41.0,59.58,37.55,43.0,39.34,51.6,1.52,274.88,468.4,0.0,31.18
2026-03-02 15:00:00,38.23,55.68,33.58,49.48,35.05,51.9,1.33,278.38,296.12,0.0,30.68
2026-03-02 16:00:00,40.41,59.26,31.78,52.88,43.68,54.08,1.59,276.7,66.8,0.0,29.53
2026-03-02 17:00:00,42.89,63.06,30.58,56.1,34.37,56.56,1.33,277.6,17.18,0.0,28.82
2026-03-02 18:00:00,45.36,66.87,28.35,63.65,32.74,61.9,1.03,276.28,0.03,0.0,28.07
2026-03-02 19:00:00,47.82,70.66,27.32,66.97,27.7,63.27,0.92,268.05,0.0,0.0,27.53
2026-03-02 20:00:00,50.3,74.47,26.85,68.45,25.34,65.81,0.91,263.1,0.0,0.0,26.96
2026-03-02 21:00:00,52.76,78.28,26.62,68.18,8.63,65.54,0.93,261.92,0.0,0.0,26.73
2026-03-02 22:00:00,55.23,82.08,26.52,67.65,3.76,67.94,0.87,278.55,0.0,0.0,26.11
2026-03-02 23:00:00,57.71,85.9,26.28,68.68,2.72,70.06,0.96,273.03,0.0,0.0,25.61
2026-03-03 00:00:00,60.18,89.69,25.92,70.47,2.21,73.35,0.95,283.91,0.0,0.0,25.28
2026-03-03 01:00:00,62.64,93.48,25.62,70.97,3.35,76.42,0.96,276.12,0.0,0.0,25.0
2026-03-03 02:00:00,65.1,97.28,25.48,72.12,2.97,78.34,0.93,279.8,0.0,0.0,24.76
2026-03-03 03:00:00,67.57,101.08,25.18,72.9,3.3,71.68,0.96,258.68,0.0,0.0,25.24
2026-03-03 04:00:00,70.04,104.89,25.28,79.38,6.78,92.08,0.75,256.69,0.0,0.0,25.18
2026-03-03 05:00:00,72.52,108.7,25.28,81.2,11.29,99.43,0.9,265.52,0.0,0.0,25.39
2026-03-03 06:00:00,74.98,112.48,24.98,78.55,4.76,93.59,0.69,242.87,0.0,0.0,24.76
2026-03-03 07:00:00,77.44,116.28,25.42,75.6,0.09,91.86,0.82,253.87,24.75,0.0,24.94
2026-03-03 08:00:00,79.9,120.07,27.6,68.22,4.29,64.31,0.41,226.03,148.9,0.0,28.28
2026-03-03 09:00:00,82.38,123.88,30.6,58.72,23.2,51.15,0.6,191.5,275.4,0.0,31.47
2026-03-03 10:00:00,84.84,127.68,35.08,53.25,45.02,50.38,0.94,287.85,372.3,0.0,33.24
2026-03-03 11:00:00,80.63,122.35,37.78,50.3,44.39,54.1,1.24,270.69,449.27,0.0,33.62
2026-03-03 12:00:00,67.44,100.34,39.2,48.23,43.01,57.17,1.34,274.39,494.05,0.0,33.16
2026-03-03 13:00:00,59.25,90.08,39.58,47.88,46.69,60.54,1.36,276.9,509.2,0.0,32.6
2026-03-03 14:00:00,59.83,88.33,39.08,47.32,55.54,60.78,1.57,273.08,431.0,0.0,32.0
2026-03-03 15:00:00,59.74,89.15,36.1,51.68,58.15,59.36,1.44,275.57,275.48,0.0,31.95
2026-03-03 16:00:00,55.63,83.4,33.88,56.38,65.8,60.57,1.63,273.62,83.75,0.0,30.88
2026-03-03 17:00:00,55.05,82.44,32.62,56.85,72.88,61.94,1.18,275.28,23.43,0.0,30.24
2026-03-03 18:00:00,54.46,81.48,30.42,61.28,75.97,61.68,1.23,274.82,0.0,0.0,29.4
2026-03-03 19:00:00,53.88,80.53,29.12,67.32,57.5,66.53,1.03,274.5,0.0,0.0,28.73
2026-03-03 20:00:00,53.28,79.56,28.55,69.12,47.6,68.95,0.86,256.44,0.0,0.0,28.25
2026-03-03 21:00:00,52.69,78.59,28.32,68.95,17.43,72.22,0.97,267.07,0.0,0.0,27.47
2026-03-03 22:00:00,52.1,77.63,28.0,69.45,0.55,75.73,0.86,277.6,0.0,0.0,27.05
2026-03-03 23:00:00,51.52,76.67,27.75,72.7,1.09,76.42,0.92,275.12,0.0,0.0,26.88
2026-03-04 01:00:00,50.34,74.74,27.18,75.35,4.12,99.06,0.85,269.56,0.0,0.0,26.18
2026-03-04 02:00:00,49.76,73.78,26.9,83.38,12.14,99.41,0.62,248.95,0.0,0.0,26.44
2026-03-04 03:00:00,49.17,72.82,26.82,86.48,16.79,99.47,0.53,258.41,0.0,0.0,26.36
2026-03-04 04:00:00,48.58,71.87,26.45,88.1,8.24,99.5,0.79,277.36,0.0,0.0,25.77
2026-03-04 08:00:00,46.24,68.04,28.35,74.12,0.41,75.19,0.81,265.85,170.28,0.0,29.41
2026-03-04 09:00:00,45.66,67.08,32.45,55.55,8.09,44.94,0.57,180.19,289.6,0.0,34.1
2026-03-04 10:00:00,56.29,84.62,37.83,35.8,17.1,24.82,1.01,95.63,403.68,0.0,37.59
2026-03-04 11:00:00,156.83,239.33,41.02,27.18,37.49,19.8,0.9,85.54,484.65,0.0,39.11
2026-03-04 12:00:00,161.67,246.67,42.72,27.78,49.38,19.22,0.38,141.23,531.28,0.0,40.59
2026-03-04 13:00:00,198.33,300.0,42.08,38.33,57.73,36.09,1.29,271.61,518.38,0.0,38.06
2026-03-04 14:00:00,215.42,325.41,41.2,39.67,65.15,38.81,1.46,274.23,445.43,0.0,36.75
2026-03-04 15:00:00,215.0,332.22,37.77,42.8,77.17,40.85,1.49,276.25,283.38,0.0,35.62
2026-03-04 16:00:00,185.0,285.42,36.9,38.67,75.11,33.62,1.34,277.42,61.75,0.0,35.45
2026-03-04 17:00:00,167.14,258.39,35.2,37.88,62.41,29.7,1.4,273.73,15.28,0.0,34.69
2026-03-04 18:00:00,165.32,255.32,33.1,38.2,52.17,27.04,1.19,208.12,0.0,0.0,34.09
2026-03-04 19:00:00,165.62,255.62,31.82,37.5,46.67,25.73,0.92,274.63,0.0,0.0,33.53
2026-03-04 20:00:00,165.91,255.91,31.45,38.35,41.62,28.83,0.77,253.16,0.0,0.0,32.56
2026-03-04 21:00:00,166.2,256.2,31.2,38.5,21.57,31.51,0.7,245.37,0.0,0.0,31.38
2026-03-04 22:00:00,166.49,256.49,30.8,37.9,15.27,32.32,0.65,262.75,0.0,0.0,30.49
2026-03-04 23:00:00,166.78,256.78,29.85,41.25,0.87,35.62,0.68,207.56,0.0,0.0,29.58
2026-03-05 00:00:00,167.07,257.07,29.18,42.88,0.67,37.18,0.96,281.31,0.0,0.0,28.73
2026-03-05 01:00:00,167.36,257.36,28.75,43.5,0.84,43.22,0.94,286.49,0.0,0.0,27.71
2026-03-05 02:00:00,167.65,257.65,28.18,45.08,0.62,46.89,0.98,281.86,0.0,0.0,26.96
2026-03-05 03:00:00,167.94,257.94,27.62,49.15,0.67,51.68,0.86,286.85,0.0,0.0,26.35
2026-03-05 04:00:00,168.22,258.23,27.18,52.85,0.53,54.22,0.86,281.94,0.0,0.0,26.01
2026-03-05 05:00:00,168.52,258.52,26.9,55.68,0.5,56.32,0.76,278.06,0.0,0.0,25.74
2026-03-05 06:00:00,168.8,258.8,26.7,56.6,6.3,54.68,0.77,247.75,0.0,0.0,26.3
2026-03-05 07:00:00,169.1,259.1,27.02,56.1,4.05,54.08,0.74,253.02,39.77,0.0,27.01
2026-03-05 08:00:00,169.38,259.38,29.67,47.0,2.71,36.65,0.71,123.73,192.4,0.0,31.77
2026-03-05 09:00:00,169.67,259.67,33.48,38.7,8.97,25.48,0.84,99.4,321.85,0.0,35.73
2026-03-05 10:00:00,165.78,253.69,38.47,31.02,25.5,20.22,1.03,77.7,424.55,0.0,37.63
2026-03-05 11:00:00,145.83,220.0,42.02,23.82,34.34,17.6,0.68,146.84,500.2,0.0,39.71
2026-03-05 12:00:00,127.08,189.17,43.98,15.42,36.31,13.08,0.57,62.08,554.08,0.0,40.65
2026-03-05 13:00:00,125.42,190.42,43.8,27.02,51.85,27.87,1.06,275.13,545.68,0.0,38.93
2026-03-05 14:00:00,144.17,220.0,42.58,31.83,57.53,34.23,1.4,276.25,445.35,0.0,36.96
2026-03-05 15:00:00,146.67,228.75,38.6,35.72,63.48,34.56,1.64,272.58,291.6,0.0,35.79
2026-03-05 16:00:00,161.67,256.25,36.52,38.0,72.57,34.95,1.43,274.61,60.05,0.0,34.88
2026-03-05 17:00:00,167.34,257.4,34.23,40.43,70.33,33.66,1.49,272.49,15.88,0.0,33.81
2026-03-05 18:00:00,161.45,247.21,32.58,44.42,64.17,38.49,1.47,276.5,0.0,0.0,32.49
2026-03-05 19:00:00,153.8,235.75,31.1,48.75,48.86,40.27,1.14,272.9,0.0,0.0,31.82
2026-03-05 20:00:00,146.12,224.27,30.72,46.42,40.92,35.77,0.91,269.53,0.0,0.0,31.74
2026-03-05 21:00:00,138.49,212.84,30.4,45.75,10.21,38.29,0.72,256.79,0.0,0.0,30.52
2026-03-05 22:00:00,130.83,201.39,30.18,45.32,1.61,38.98,0.7,236.13,0.0,0.0,29.92
2026-03-05 23:00:00,123.16,189.91,29.52,44.82,0.6,36.24,0.93,258.19,0.0,0.0,29.66
2026-03-06 00:00:00,115.52,178.48,29.18,43.52,0.6,38.85,0.93,213.81,0.0,0.0,28.88
2026-03-06 01:00:00,107.89,167.06,28.72,50.3,0.94,47.6,0.78,277.61,0.0,0.0,27.78
2026-03-06 02:00:00,100.31,155.72,28.08,65.03,13.42,64.2,0.89,271.22,0.0,0.0,27.68
2026-03-06 03:00:00,92.74,144.39,27.7,69.7,24.45,67.36,0.97,268.73,0.0,0.0,28.04
2026-03-06 04:00:00,85.15,133.03,27.38,61.82,23.4,54.72,0.81,252.53,0.0,0.0,27.71
2026-03-06 05:00:00,77.57,121.7,27.12,57.05,15.46,53.42,0.71,232.0,0.0,0.0,26.79
2026-03-06 06:00:00,69.98,110.33,26.8,55.72,7.35,51.6,0.85,258.36,0.0,0.0,26.37
2026-03-06 07:00:00,62.4,98.98,27.02,55.42,2.04,52.31,0.87,255.37,40.08,0.0,26.92
2026-03-06 08:00:00,54.8,87.62,29.28,49.72,1.69,41.0,0.31,199.33,190.85,0.0,30.94
2026-03-06 09:00:00,47.22,76.28,32.0,47.05,17.23,37.45,0.88,274.16,308.93,0.0,32.89
2026-03-06 10:00:00,39.64,64.94,36.38,41.92,38.71,36.95,0.98,285.57,408.7,0.0,34.39
2026-03-06 11:00:00,34.18,56.27,38.83,39.37,57.3,38.4,1.31,284.42,485.7,0.0,34.61
2026-03-06 12:00:00,34.12,56.17,38.83,39.41,60.19,39.84,1.31,280.99,534.05,0.0,34.66
2026-03-06 13:00:00,34.05,56.06,38.83,39.45,64.01,45.31,1.53,273.43,540.42,0.0,34.02
2026-03-06 14:00:00,33.99,55.96,38.83,39.49,58.83,46.55,1.5,278.04,459.55,0.0,33.97
2026-03-06 15:00:00,33.93,55.86,38.83,39.53,48.78,52.08,1.62,276.54,303.1,0.0,32.44
