TIMESTAMP,PM2.5,PM10,TEMPERATURE,HUMIDITY,RH,WS,WD,SR,RF,AT,NO2,Ozone,hour,day,month,PM25_lag_1,PM10_lag_1,PM25_lag_2,PM10_lag_2,PM25_lag_3,PM10_lag_3,PM25_lag_6,PM10_lag_6,PM25_lag_12,PM10_lag_12,PM25_lag_24,PM10_lag_24,PM25_lag_48,PM10_lag_48,PM25_lag_72,PM10_lag_72,PM25_roll_mean_6,PM25_roll_mean_24,PM10_roll_mean_6,PM10_roll_mean_24,hour_sin,hour_cos,PM25_diff,PM10_diff,PM25_roll_std_6,PM10_roll_std_6
2025-08-16 18:00:00,15.207207207207206,22.666666666666668,25.54684684684685,100.0,71.87,1.92,193.88,0.0,0.0,27.48,12.23,31.5,18,16,8,18.71186440677966,27.906779661016948,19.73148148148148,32.05555555555556,21.828282828282827,34.23232323232323,22.77777777777778,39.26262626262626,13.050420168067227,19.18487394957983,23.29,37.53,34.92307692307692,52.22222222222222,21.945945945945947,33.21621621621622,18.325127624718764,22.07601529600957,28.453641905225314,33.098018781429865,-1.0,-1.8369701987210297e-16,-3.5046571995724545,-5.24011299435028,2.3443913375979943,4.242731041182342
2025-08-16 19:00:00,20.786324786324787,30.76923076923077,25.417094017094016,100.0,71.81,1.87,201.08,0.0,0.1,27.41,12.38,30.88,19,16,8,15.207207207207206,22.666666666666668,18.71186440677966,27.906779661016948,19.73148148148148,32.05555555555556,17.93859649122807,28.54385964912281,14.15126050420168,21.252100840336134,33.505376344086024,48.89247311827957,30.384615384615383,44.23931623931624,22.017094017094017,34.675213675213676,18.799749007234883,21.54605481443618,28.824537091909974,32.34288368355283,-0.9659258262890684,0.2588190451025203,5.579117579117581,8.102564102564102,2.5312979330657015,4.34815516162471
2025-08-16 20:00:00,20.43103448275862,31.629310344827587,25.2,100.0,71.78,1.63,191.75,0.0,0.2,27.37,12.96,30.67,20,16,8,20.786324786324787,30.76923076923077,15.207207207207206,22.666666666666668,18.71186440677966,27.906779661016948,16.533333333333335,25.316666666666666,14.22689075630252,21.33613445378151,40.888888888888886,58.0,20.126050420168067,29.991596638655462,30.983193277310924,44.73109243697479,19.44936586547243,20.693644214180754,29.876644371603458,31.244104947920647,-0.8660254037844386,0.5000000000000001,-0.35529030356616786,0.8600795755968171,2.3250714419313265,4.085395605321455
2025-08-16 21:00:00,21.85185185185185,33.407407407407405,25.003703703703703,100.0,71.77,2.11,189.92,0.0,0.1,27.36,11.95,29.47,21,16,8,20.43103448275862,31.629310344827587,20.786324786324787,30.76923076923077,15.207207207207206,22.666666666666668,21.828282828282827,34.23232323232323,15.629310344827585,23.43103448275862,43.732394366197184,62.816901408450704,20.585585585585587,28.864864864864863,38.20652173913044,51.51086956521739,19.453294036067266,19.781954942749696,29.73915840078416,30.01870936454384,-0.7071067811865477,0.7071067811865474,1.420817369093232,1.7780970625798176,2.329909288623925,3.9200311525329723
2025-08-16 22:00:00,27.772727272727273,45.19090909090909,24.914545454545454,100.0,71.72,2.05,206.55,0.0,0.0,27.3,12.13,30.32,22,16,8,21.85185185185185,33.407407407407405,20.43103448275862,31.629310344827587,20.786324786324787,30.76923076923077,19.73148148148148,32.05555555555556,20.234782608695653,32.44347826086957,45.92727272727273,64.34545454545454,26.344827586206897,36.91954022988506,33.559633027522935,45.87155963302752,20.793501667941566,19.0255155488103,31.928383990009745,29.22060330393778,-0.5000000000000004,0.8660254037844384,5.920875420875422,11.783501683501683,4.13523949998867,7.502904407123517
2025-08-16 23:00:00,20.610169491525422,33.50847457627118,24.88728813559322,100.0,71.65,2.1,209.84,0.0,1.0,27.21,12.67,31.34,23,16,8,27.772727272727273,45.19090909090909,21.85185185185185,33.407407407407405,20.43103448275862,31.629310344827587,18.71186440677966,27.906779661016948,19.83050847457627,33.50847457627118,38.24770642201835,55.15596330275229,26.975609756097562,38.47560975609756,38.45945945945946,54.450450450450454,21.109885848732528,18.29061817670643,32.86199980921879,28.31862460700107,-0.25881904510252157,0.9659258262890681,-7.162557781201851,-11.682434514637904,4.014992700169105,7.2465360912193315
2025-08-17 00:00:00,18.965811965811966,28.811965811965813,24.966666666666665,100.0,71.43,1.86,202.28,0.0,1.2,26.93,13.36,30.34,0,17,8,20.610169491525422,33.50847457627118,27.772727272727273,45.19090909090909,21.85185185185185,33.407407407407405,15.207207207207206,22.666666666666668,22.77777777777778,39.26262626262626,23.895652173913042,40.391304347826086,27.4,39.53333333333333,41.208333333333336,59.489583333333336,21.73631997516665,18.085208168035553,33.88621633343531,27.83615216800689,0.0,1.0,-1.6443575257134562,-4.696508764305371,3.0984431992144432,5.809049271044893
2025-08-17 01:00:00,23.826923076923077,36.31730769230769,24.993269230769233,100.0,71.06,1.79,210.5,0.0,0.4,26.5,13.12,27.73,1,17,8,18.965811965811966,28.811965811965813,20.610169491525422,33.50847457627118,27.772727272727273,45.19090909090909,20.786324786324787,30.76923076923077,17.93859649122807,28.54385964912281,14.46218487394958,22.50420168067227,16.75,24.853448275862068,32.23076923076923,46.43589743589744,22.243086356933034,18.475405593159447,34.810895820614796,28.411698251825033,0.25881904510252074,0.9659258262890683,4.861111111111111,7.505341880341881,3.160031922937189,5.6531350670366525
2025-08-17 02:00:00,16.84873949579832,25.672268907563026,24.942857142857143,100.0,71.0,2.08,208.69,0.0,0.1,26.44,12.74,29.69,2,17,8,23.826923076923077,36.31730769230769,18.965811965811966,28.811965811965813,20.610169491525422,33.50847457627118,20.43103448275862,31.629310344827587,16.533333333333335,25.316666666666666,13.890756302521009,19.361344537815125,14.567796610169491,21.93220338983051,30.381818181818183,45.14545454545455,21.64603719243965,18.598654892879335,33.8180555810707,28.67465343389786,0.49999999999999994,0.8660254037844387,-6.978183581124757,-10.645038784744667,3.836812442757972,6.74191820922597
2025-08-17 03:00:00,16.15126050420168,25.310924369747898,25.057983193277312,100.0,70.84,2.06,210.85,0.0,0.1,26.23,13.6,31.61,3,17,8,16.84873949579832,25.672268907563026,23.826923076923077,36.31730769230769,18.965811965811966,28.811965811965813,21.85185185185185,33.407407407407405,21.828282828282827,34.23232323232323,16.98095238095238,22.742857142857144,18.546296296296298,29.175925925925927,30.710843373493976,45.144578313253014,20.695938634497956,18.564084398014725,32.46864174146078,28.781656235018307,0.7071067811865476,0.7071067811865476,-0.6974789915966397,-0.3613445378151283,4.434855942762271,7.596636742143307
2025-08-17 04:00:00,17.478991596638654,27.235294117647058,25.10924369747899,100.0,70.74,2.08,214.25,0.0,0.2,26.12,14.3,32.88,4,17,8,16.15126050420168,25.310924369747898,16.84873949579832,25.672268907563026,23.826923076923077,36.31730769230769,27.772727272727273,45.19090909090909,19.73148148148148,32.05555555555556,15.844827586206897,21.387931034482758,16.82051282051282,25.094017094017094,39.44615384615385,56.12307692307692,18.98031602181652,18.632174565116046,29.47603924591711,29.02529636348349,0.8660254037844386,0.5000000000000001,1.3277310924369736,1.92436974789916,2.861726097467263,4.479782843470012
2025-08-17 05:00:00,21.10169491525424,38.08474576271186,25.15423728813559,100.0,70.43,1.78,213.65,0.0,0.3,25.75,13.23,27.09,5,17,8,17.478991596638654,27.235294117647058,16.15126050420168,25.310924369747898,16.84873949579832,25.672268907563026,20.610169491525422,33.50847457627118,18.71186440677966,27.906779661016948,12.596638655462185,17.613445378151262,14.694915254237289,23.64406779661017,44.07865168539326,67.7752808988764,19.06223692577132,18.98655190927405,30.238751110323893,29.878267212840182,0.9659258262890683,0.25881904510252074,3.622703318615585,10.849451645064804,2.924070490066829,5.562394960687651
2025-08-17 06:00:00,24.642857142857142,40.839285714285715,25.161607142857143,100.0,70.24,1.34,196.68,0.0,0.4,25.54,12.82,32.17,6,17,8,21.10169491525424,38.08474576271186,17.478991596638654,27.235294117647058,16.15126050420168,25.310924369747898,18.965811965811966,28.811965811965813,15.207207207207206,22.666666666666668,13.050420168067227,19.18487394957983,14.601694915254237,22.88135593220339,46.867924528301884,75.21698113207547,20.008411121945517,19.469570116556962,32.24330442737721,30.780534369702924,1.0,6.123233995736766e-17,3.5411622276029036,2.754539951573854,3.7017155950128537,6.941576219997034
2025-08-17 07:00:00,22.602150537634408,33.53763440860215,25.063440860215056,100.0,70.27,1.81,189.81,0.0,1.8,25.58,12.25,29.27,7,17,8,24.642857142857142,40.839285714285715,21.10169491525424,38.08474576271186,17.478991596638654,27.235294117647058,23.826923076923077,36.31730769230769,20.786324786324787,30.76923076923077,14.15126050420168,21.252100840336134,17.369747899159663,26.680672268907564,39.47572815533981,60.728155339805824,19.80428236539741,19.82169053461666,31.780025546759617,31.292431601714014,0.9659258262890683,-0.25881904510252063,-2.0407066052227343,-7.3016513056835635,3.475915161292035,6.7039902395575925
