TIMESTAMP,PM2.5,PM10,TEMPERATURE,HUMIDITY,NO2,Ozone,CO,RH,WS,WD,SR,RF,AT
2025-12-13 01:00:00,85.26,128.44,21.88,60.62,56.37,1.03,0.85,59.01,0.99,299.88,0.0,0.0,22.57
2025-12-13 02:00:00,74.42,110.85,21.39,61.38,50.5,0.7,0.96,61.75,0.98,311.48,0.0,0.0,22.17
2025-12-13 03:00:00,80.02,119.64,21.05,62.83,40.12,0.72,1.02,59.2,0.83,210.59,0.0,0.0,22.36
2025-12-13 04:00:00,71.72,105.98,20.72,62.4,1.71,1.27,0.88,56.38,0.84,69.13,0.0,0.0,22.73
2025-12-13 05:00:00,75.89,112.78,20.44,64.26,23.11,0.94,0.76,60.66,1.04,95.78,0.0,0.0,22.09
2025-12-13 06:00:00,103.95,154.68,20.37,64.72,26.84,1.03,0.69,60.64,1.21,96.6,0.0,0.0,22.26
2025-12-13 07:00:00,123.84,189.57,21.04,62.62,45.55,0.96,0.66,58.3,1.18,98.14,21.0,0.0,22.81
2025-12-13 08:00:00,97.32,150.07,22.7,57.62,37.2,2.46,0.69,47.4,1.23,97.57,197.57,0.0,25.76
2025-12-13 09:00:00,69.88,107.34,25.18,43.03,11.7,7.86,0.65,36.07,0.98,92.77,373.05,0.0,28.97
2025-12-13 10:00:00,55.6,92.69,26.64,39.02,10.9,21.95,0.57,29.07,1.29,79.61,505.62,0.0,31.24
2025-12-13 11:00:00,48.39,72.78,27.71,36.19,2.77,35.47,0.42,23.15,1.19,102.22,601.35,0.0,32.65
2025-12-13 12:00:00,49.81,80.26,28.99,33.9,6.95,42.77,0.3,19.01,1.17,95.3,627.72,0.0,33.8
2025-12-13 13:00:00,46.29,68.02,30.07,29.53,19.02,56.62,0.25,17.04,0.29,109.02,563.18,0.0,35.16
2025-12-13 15:00:00,46.34,68.76,30.87,27.25,11.63,115.26,0.15,42.74,1.01,263.13,121.57,0.0,31.03
2025-12-13 17:00:00,64.56,96.38,28.46,45.89,0.05,89.31,0.32,54.55,0.98,269.83,6.35,0.0,28.72
2025-12-13 20:00:00,87.59,132.57,25.37,54.72,11.75,23.29,0.3,54.54,0.92,268.86,0.0,0.0,25.37
2025-12-13 21:00:00,86.22,128.8,24.95,53.85,49.28,4.19,0.39,56.08,0.94,282.32,0.0,0.0,24.76
2025-12-13 22:00:00,90.44,136.83,24.57,50.73,57.67,0.54,0.57,53.55,1.05,277.14,0.0,0.0,24.4
2025-12-13 23:00:00,113.31,176.33,23.7,54.06,61.15,0.84,0.79,56.13,1.02,288.13,0.0,0.0,23.96
2025-12-14 00:00:00,101.93,158.12,23.16,57.26,15.89,1.01,0.74,59.12,1.02,303.9,0.0,0.0,23.68
2025-12-14 01:00:00,103.48,157.07,22.74,60.24,3.34,0.64,0.91,61.89,0.89,232.26,0.0,0.0,23.27
2025-12-14 02:00:00,103.33,157.03,21.88,61.77,0.02,0.51,0.93,57.25,0.97,151.81,0.0,0.0,23.83
2025-12-14 08:00:00,70.19,103.95,23.66,52.92,22.95,3.9,0.58,47.1,1.25,95.45,182.9,0.0,26.25
2025-12-14 09:00:00,72.32,107.28,25.08,50.14,36.52,19.8,0.55,32.49,1.23,90.95,351.18,0.0,29.55
2025-12-14 10:00:00,72.64,109.79,26.51,46.25,30.78,37.47,0.47,25.02,1.26,93.23,488.48,0.0,31.43
2025-12-14 11:00:00,61.93,92.22,27.88,40.42,28.38,43.1,0.38,23.31,1.29,97.73,597.17,0.0,32.44
2025-12-14 12:00:00,58.05,85.39,28.83,37.11,29.89,51.99,0.29,21.98,1.19,94.11,612.4,0.0,33.09
2025-12-14 13:00:00,56.84,82.48,29.63,35.43,35.65,52.94,0.26,20.71,0.89,108.44,560.0,0.0,34.0
2025-12-14 14:00:00,63.55,94.51,30.5,33.83,26.47,57.83,0.21,23.29,0.44,253.79,355.67,0.0,33.57
2025-12-14 15:00:00,55.65,81.85,30.55,34.18,8.9,87.53,0.15,31.25,1.1,265.74,131.35,0.0,31.62
2025-12-14 16:00:00,61.72,91.2,29.5,42.82,14.48,81.17,0.25,39.45,0.81,287.6,40.0,0.0,30.11
2025-12-14 17:00:00,73.27,110.41,28.32,43.59,3.23,86.01,0.24,47.26,0.79,258.17,4.15,0.0,28.55
2025-12-14 18:00:00,88.01,132.91,27.15,48.44,7.92,70.32,0.23,47.68,0.93,240.06,0.0,0.0,27.06
2025-12-14 19:00:00,97.17,147.95,26.08,53.43,4.67,69.78,0.24,47.06,0.89,238.43,0.0,0.0,26.47
2025-12-14 20:00:00,78.67,117.0,25.69,52.35,34.04,36.66,0.26,49.05,0.95,273.13,0.0,0.0,25.56
2025-12-14 21:00:00,78.53,118.01,25.45,51.7,77.02,0.7,0.36,49.59,0.86,262.81,0.0,0.0,25.22
2025-12-14 22:00:00,87.96,130.77,24.83,53.8,64.66,0.97,0.51,48.82,0.83,254.33,0.0,0.0,24.78
2025-12-14 23:00:00,95.16,142.02,24.02,55.98,66.17,0.5,0.58,50.97,0.86,270.43,0.0,0.0,24.35
2025-12-15 00:00:00,97.18,146.68,23.46,58.98,78.25,0.51,0.51,57.73,0.99,289.25,0.0,0.0,23.84
2025-12-15 01:00:00,85.43,129.45,22.75,62.56,58.94,0.55,0.66,60.69,0.97,296.46,0.0,0.0,23.2
2025-12-15 02:00:00,111.92,176.91,22.24,64.42,89.57,0.85,0.77,62.28,0.85,227.56,0.0,0.0,22.57
2025-12-15 03:00:00,143.44,244.08,21.71,66.8,13.55,0.61,0.77,57.87,0.98,80.64,0.0,0.0,22.75
2025-12-15 06:00:00,152.42,239.24,20.91,68.57,1.2,3.03,0.5,52.58,1.37,105.24,0.0,0.0,23.31
2025-12-15 07:00:00,143.15,221.66,21.67,60.39,8.99,1.99,0.47,52.02,1.3,105.15,19.33,0.0,23.49
2025-12-15 08:00:00,115.45,175.5,23.03,56.02,24.86,2.89,0.52,45.4,1.24,94.08,196.7,0.0,25.99
2025-12-15 09:00:00,67.59,100.71,25.0,47.57,56.71,5.91,0.58,38.45,1.29,88.15,376.3,0.0,28.68
2025-12-15 10:00:00,59.54,86.97,26.82,40.05,42.68,17.02,0.58,33.17,1.39,99.87,518.5,0.0,30.17
2025-12-15 11:00:00,56.18,83.25,28.19,36.25,44.9,25.49,0.53,26.59,1.13,87.03,593.25,0.0,32.48
2025-12-15 12:00:00,62.18,93.62,29.23,36.39,50.41,40.37,0.48,22.98,0.89,58.07,603.7,0.0,33.31
2025-12-15 13:00:00,58.16,85.91,29.94,34.68,58.84,56.44,0.45,23.42,0.63,108.56,512.9,0.0,33.83
2025-12-15 14:00:00,49.0,72.21,30.32,32.41,62.64,37.15,0.42,23.14,0.25,268.34,329.08,0.0,33.8
2025-12-15 15:00:00,46.18,68.71,30.58,31.45,72.97,18.16,0.39,24.66,0.46,228.79,119.17,0.0,32.67
2025-12-15 16:00:00,49.68,73.55,30.48,32.49,74.03,12.33,0.38,24.48,0.42,49.53,37.43,0.0,32.02
2025-12-15 17:00:00,50.75,75.21,29.22,40.46,61.67,6.79,0.33,31.68,0.67,244.46,3.8,0.0,29.75
2025-12-15 18:00:00,80.04,120.05,27.12,52.49,36.69,15.62,0.3,46.61,1.0,253.4,0.0,0.0,27.51
2025-12-15 19:00:00,92.88,139.48,26.13,52.48,44.09,7.21,0.31,46.92,0.94,259.38,0.0,0.0,26.24
2025-12-15 20:00:00,106.82,165.18,25.44,52.3,56.93,0.66,0.38,53.13,0.98,268.62,0.0,0.0,25.25
2025-12-15 21:00:00,100.28,153.67,24.85,54.25,49.03,1.38,0.46,62.6,1.0,216.31,0.0,0.0,24.51
2025-12-15 22:00:00,108.96,168.67,24.39,53.64,45.23,1.06,0.72,61.32,0.81,286.59,0.0,0.0,24.4
2025-12-15 23:00:00,124.99,194.38,23.81,55.11,38.18,1.01,1.0,54.29,0.75,190.65,0.0,0.0,24.48
2025-12-16 00:00:00,94.57,142.67,23.48,52.8,65.31,0.87,0.89,55.66,0.75,121.74,0.0,0.0,23.93
2025-12-16 01:00:00,60.13,89.18,23.5,49.65,78.94,0.8,0.98,56.48,0.86,161.43,0.0,0.0,23.27
2025-12-16 02:00:00,44.32,65.23,23.59,44.61,2.27,0.31,0.9,51.91,0.79,201.95,0.0,0.0,22.62
2025-12-16 03:00:00,42.28,62.82,24.72,37.48,6.59,0.68,0.71,48.77,0.62,264.17,0.0,0.0,22.36
2025-12-16 06:00:00,55.93,82.86,23.09,43.86,7.62,0.58,0.32,45.16,0.78,226.17,0.0,0.0,21.99
2025-12-16 07:00:00,61.45,93.34,22.62,48.53,7.28,0.57,0.26,46.26,0.85,145.28,16.05,0.0,22.2
2025-12-16 08:00:00,59.81,89.55,23.36,48.62,14.08,3.57,0.47,39.83,1.33,111.75,180.35,0.0,25.19
2025-12-16 09:00:00,54.56,82.06,25.19,45.02,52.18,8.55,0.51,34.19,1.29,104.6,358.7,0.0,28.28
2025-12-16 10:00:00,61.07,94.27,26.52,42.35,28.77,29.05,0.45,31.87,1.53,102.61,467.38,0.0,29.15
2025-12-16 11:00:00,67.5,101.96,27.47,41.26,33.76,40.87,0.35,28.83,1.48,99.99,577.58,0.0,30.81
2025-12-16 12:00:00,68.68,106.28,28.56,40.28,29.29,46.01,0.28,28.06,1.31,94.74,591.35,0.0,32.04
2025-12-16 13:00:00,60.68,90.72,29.7,37.04,18.74,50.72,0.25,26.5,1.29,107.56,550.4,0.0,32.97
2025-12-16 14:00:00,60.58,92.5,30.23,36.35,20.17,50.74,0.25,24.39,1.27,104.92,346.52,0.0,33.16
2025-12-16 15:00:00,62.32,95.71,30.4,36.7,47.8,35.29,0.22,26.55,0.69,100.71,124.98,0.0,32.89
2025-12-16 16:00:00,72.49,113.06,30.34,38.94,16.07,70.67,0.28,40.15,0.93,280.84,43.03,0.0,30.89
2025-12-16 17:00:00,104.44,165.07,28.91,46.32,10.53,84.54,0.28,51.06,0.91,276.1,5.6,0.0,28.85
2025-12-16 18:00:00,125.25,201.52,27.25,58.78,6.04,69.56,0.29,65.57,0.87,266.5,0.0,0.0,27.21
2025-12-16 21:00:00,119.68,187.32,25.0,68.11,35.1,2.67,0.34,61.56,0.88,266.23,0.0,0.0,25.2
2025-12-16 22:00:00,131.11,208.45,24.34,68.34,56.21,0.42,0.53,65.62,0.92,275.41,0.0,0.0,24.59
2025-12-16 23:00:00,145.11,233.46,23.79,69.12,53.25,0.17,0.72,66.94,0.97,282.01,0.0,0.0,24.23
2025-12-17 00:00:00,128.85,205.22,23.49,65.82,49.0,0.3,0.61,62.21,0.91,270.63,0.0,0.0,23.97
2025-12-17 01:00:00,104.64,161.88,23.46,63.62,7.55,0.42,0.64,58.83,0.82,278.44,0.0,0.0,23.68
2025-12-17 02:00:00,71.78,108.54,24.03,57.06,7.48,1.53,0.65,55.19,1.06,94.75,0.0,0.0,24.34
2025-12-17 03:00:00,63.12,94.98,24.33,50.59,0.01,5.58,0.59,52.17,1.19,96.68,0.0,0.0,24.45
2025-12-17 04:00:00,62.81,94.47,24.65,46.61,0.35,2.88,0.54,53.24,1.2,95.53,0.0,0.0,24.03
2025-12-17 05:00:00,64.85,97.08,24.76,46.39,2.0,5.06,0.46,49.36,1.24,98.13,0.0,0.0,24.21
2025-12-17 06:00:00,69.58,106.29,23.7,53.44,8.49,3.22,0.41,47.95,1.27,103.71,0.0,0.0,24.25
2025-12-17 07:00:00,93.0,142.88,23.96,52.04,36.09,2.62,0.43,46.88,1.35,109.83,15.25,0.0,24.46
2025-12-17 08:00:00,88.31,136.11,24.91,52.66,36.55,3.77,0.53,42.52,1.41,103.91,171.23,0.0,26.47
2025-12-17 09:00:00,94.3,147.25,26.55,45.94,9.26,10.91,0.55,37.36,1.28,93.59,337.6,0.0,28.72
2025-12-17 10:00:00,70.78,110.14,27.88,44.16,6.57,25.3,0.56,33.54,1.26,93.98,459.55,0.0,30.75
2025-12-17 11:00:00,68.71,105.68,28.9,43.53,1.22,37.87,0.47,29.63,1.14,89.03,531.42,0.0,32.62
2025-12-17 12:00:00,68.24,104.23,29.83,42.71,1.81,46.75,0.39,27.71,0.92,92.88,521.65,0.0,34.31
2025-12-17 13:00:00,60.58,91.75,30.57,41.74,16.41,73.45,0.38,30.8,0.8,201.6,462.68,0.0,34.71
2025-12-17 14:00:00,67.82,104.08,31.31,41.37,33.34,111.28,0.35,38.32,1.23,192.47,322.6,0.0,32.85
2025-12-17 15:00:00,69.08,105.76,31.56,42.32,23.73,105.1,0.33,42.77,1.03,274.6,121.68,0.0,31.76
2025-12-17 16:00:00,70.06,107.09,30.93,47.86,20.74,74.41,0.38,46.91,0.91,276.69,41.17,0.0,30.74
2025-12-17 17:00:00,73.38,112.52,29.66,51.12,18.92,52.92,0.4,52.82,0.93,261.43,4.3,0.0,29.34
2025-12-17 18:00:00,95.75,149.5,28.19,54.28,34.45,30.44,0.4,56.96,0.85,262.35,0.0,0.0,27.24
2025-12-17 19:00:00,114.66,180.16,26.92,60.33,40.42,24.68,0.42,52.7,0.96,249.34,0.0,0.0,26.86
2025-12-17 20:00:00,146.11,236.73,26.32,64.91,47.19,13.62,0.45,56.22,0.95,276.81,0.0,0.0,26.13
2025-12-17 21:00:00,176.61,297.98,25.86,66.27,54.04,2.76,0.53,64.89,0.99,276.74,0.0,0.0,25.45
2025-12-17 22:00:00,151.28,249.5,25.54,65.62,40.92,1.04,0.91,68.35,0.94,294.07,0.0,0.0,25.09
2025-12-17 23:00:00,136.66,221.78,25.07,66.37,45.12,0.81,1.27,62.75,0.75,178.55,0.0,0.0,25.5
2025-12-18 00:00:00,140.27,225.56,24.49,68.39,55.62,0.68,1.1,63.61,0.67,246.46,0.0,0.0,24.81
2025-12-18 01:00:00,109.08,173.27,24.27,69.61,23.06,0.56,1.04,62.49,0.81,55.9,0.0,0.0,24.76
2025-12-18 02:00:00,92.16,143.53,24.16,68.3,0.27,0.54,0.99,62.93,0.84,73.87,0.0,0.0,24.28
2025-12-18 05:00:00,90.81,141.96,22.73,67.79,0.01,1.56,0.69,52.11,1.28,99.21,0.0,0.0,24.27
2025-12-18 06:00:00,116.78,184.93,22.51,68.79,13.27,1.54,0.51,50.84,1.24,105.97,0.0,0.0,24.1
2025-12-18 07:00:00,163.13,261.86,22.74,68.43,39.59,0.96,0.52,51.4,1.26,99.22,14.55,0.0,24.18
2025-12-18 08:00:00,119.88,192.43,23.88,61.51,38.66,2.27,0.69,45.01,1.27,101.31,170.77,0.0,26.48
2025-12-18 09:00:00,103.26,165.78,25.64,55.64,15.64,7.01,0.68,37.04,1.19,88.77,349.38,0.0,29.1
2025-12-18 10:00:00,63.18,97.52,27.46,46.06,16.61,14.25,0.62,31.17,1.18,91.78,484.58,0.0,31.6
2025-12-18 11:00:00,57.81,89.17,28.74,39.62,33.74,25.91,0.53,26.1,0.78,70.63,567.0,0.0,34.03
2025-12-18 12:00:00,62.27,98.52,29.95,35.83,26.23,52.56,0.44,22.7,0.71,69.65,555.3,0.0,35.0
2025-12-18 13:00:00,56.43,85.65,31.25,31.48,20.79,77.78,0.33,29.27,0.88,224.66,496.48,0.0,34.2
2025-12-18 14:00:00,52.12,80.53,31.27,29.26,14.59,100.11,0.19,37.92,1.1,286.8,335.58,0.0,32.25
2025-12-18 15:00:00,53.56,82.85,31.43,30.78,8.19,77.16,0.1,42.91,0.9,302.88,130.88,0.0,31.2
2025-12-18 16:00:00,60.79,95.9,30.99,39.19,31.97,48.53,0.32,51.52,0.9,287.67,40.5,0.0,29.99
2025-12-18 17:00:00,78.61,123.0,29.27,51.68,18.0,53.05,0.3,52.17,0.81,260.85,5.9,0.0,28.72
2025-12-18 18:00:00,109.66,174.98,27.46,56.03,25.28,36.33,0.28,54.19,0.89,241.9,0.0,0.0,26.79
2025-12-18 19:00:00,105.05,165.21,26.41,61.32,30.5,32.74,0.28,54.02,0.94,255.02,0.0,0.0,26.07
2025-12-18 20:00:00,115.04,184.19,25.88,63.71,40.99,15.74,0.35,57.37,0.94,272.43,0.0,0.0,25.48
2025-12-18 21:00:00,142.38,231.77,25.3,63.68,59.75,0.49,0.46,59.56,0.94,273.2,0.0,0.0,25.09
2025-12-18 22:00:00,173.08,286.12,24.47,64.48,50.97,0.74,0.72,61.9,0.82,232.61,0.0,0.0,24.61
2025-12-18 23:00:00,147.43,241.25,23.65,66.44,45.8,1.21,0.94,56.71,0.63,124.42,0.0,0.0,25.06
2025-12-19 00:00:00,122.03,196.67,23.1,68.11,18.88,0.57,0.78,58.45,0.43,316.25,0.0,0.0,24.01
2025-12-19 01:00:00,110.9,177.22,22.52,69.96,23.21,0.56,0.81,53.2,1.17,91.64,0.0,0.0,24.63
2025-12-19 02:00:00,100.33,158.49,22.1,69.5,1.41,0.94,0.77,52.49,1.09,88.19,0.0,0.0,24.09
2025-12-19 03:00:00,92.15,145.58,22.22,68.62,0.02,1.07,0.66,50.51,1.11,90.24,0.0,0.0,23.61
2025-12-19 04:00:00,87.89,136.25,22.97,61.87,0.33,1.29,0.6,47.05,1.13,91.32,0.0,0.0,23.47
2025-12-19 05:00:00,82.3,126.35,22.66,61.52,1.04,1.96,0.53,42.04,1.32,99.35,0.0,0.0,23.72
2025-12-19 06:00:00,96.96,151.11,21.94,63.11,6.9,1.78,0.44,41.56,1.22,65.42,0.0,0.0,23.55
2025-12-19 07:00:00,155.8,248.49,21.22,67.76,40.19,0.89,0.46,44.2,1.19,103.02,17.62,0.0,23.22
2025-12-19 08:00:00,136.5,223.18,22.38,64.16,29.44,2.96,0.61,37.67,1.4,100.17,208.97,0.0,25.98
2025-12-19 09:00:00,78.61,121.85,24.64,49.29,10.37,9.1,0.64,30.71,1.4,94.99,397.23,0.0,28.64
2025-12-19 10:00:00,58.66,90.62,26.73,38.1,8.19,15.37,0.6,25.43,1.25,106.74,522.28,0.0,31.08
2025-12-19 11:00:00,49.27,75.54,28.72,29.56,4.24,28.33,0.5,22.72,1.1,101.02,582.52,0.0,32.67
2025-12-19 12:00:00,47.9,71.01,29.49,28.93,2.2,42.11,0.4,17.96,0.51,115.33,581.47,0.0,34.57
2025-12-19 16:00:00,51.78,78.32,29.47,42.54,19.08,70.09,0.33,47.35,0.94,223.69,38.33,0.0,29.14
2025-12-19 17:00:00,58.77,88.56,27.85,51.33,15.89,55.2,0.25,52.94,1.05,214.25,4.0,0.0,27.89
2025-12-19 18:00:00,59.95,91.88,26.44,60.36,20.54,52.3,0.22,58.58,0.95,204.45,0.0,0.0,26.86
2025-12-19 19:00:00,73.37,113.61,25.58,64.18,21.98,51.7,0.21,62.25,0.94,255.23,0.0,0.0,25.87
2025-12-19 20:00:00,81.7,126.34,24.88,67.44,29.22,33.09,0.23,69.55,0.83,264.43,0.0,0.0,24.56
2025-12-19 21:00:00,108.67,172.13,24.58,66.22,34.81,16.47,0.3,74.64,0.94,286.81,0.0,0.0,23.95
2025-12-19 22:00:00,142.86,229.14,23.82,66.77,46.9,0.84,0.6,74.84,0.96,234.18,0.0,0.0,23.8
2025-12-19 23:00:00,140.42,224.81,22.79,66.52,43.48,0.75,0.86,69.85,0.72,176.9,0.0,0.0,23.89
2025-12-20 00:00:00,103.99,162.91,22.54,61.74,48.31,0.64,0.73,62.48,0.94,83.87,0.0,0.0,24.07
2025-12-20 01:00:00,83.11,127.69,21.63,62.25,16.47,0.38,0.84,60.94,0.81,201.78,0.0,0.0,23.08
2025-12-20 02:00:00,71.77,107.72,21.12,61.81,7.95,0.44,0.86,60.67,0.92,253.48,0.0,0.0,22.05
2025-12-20 04:00:00,66.13,99.81,20.51,62.27,0.73,0.37,0.61,56.15,0.81,120.54,0.0,0.0,21.32
2025-12-20 05:00:00,65.46,99.2,20.23,62.96,1.26,0.49,0.5,47.23,0.94,77.11,0.0,0.0,21.92
2025-12-20 06:00:00,75.34,114.58,20.03,63.02,9.16,0.55,0.41,40.86,1.11,96.85,0.0,0.0,22.32
2025-12-20 07:00:00,110.58,172.68,20.12,63.9,38.97,0.64,0.41,42.46,1.27,94.47,17.82,0.0,22.5
2025-12-20 08:00:00,103.85,161.51,21.49,57.01,30.17,2.14,0.56,34.28,1.41,101.01,231.55,0.0,25.76
2025-12-20 09:00:00,47.87,70.84,24.02,38.79,42.04,6.25,0.55,25.9,1.34,91.4,413.73,0.0,28.72
2025-12-20 10:00:00,38.17,54.75,25.9,29.02,55.92,10.93,0.52,19.71,1.18,99.93,549.6,0.0,31.95
2025-12-20 11:00:00,29.87,46.31,28.12,19.65,24.28,22.71,0.44,16.07,0.94,67.75,614.45,0.0,33.34
2025-12-20 12:00:00,37.61,57.12,29.59,18.3,19.79,30.56,0.36,13.72,0.72,67.25,629.83,0.0,34.47
2025-12-20 13:00:00,36.0,51.55,30.44,17.02,11.01,29.79,0.26,11.23,0.64,141.23,584.77,0.0,34.94
2025-12-20 14:00:00,39.66,58.5,30.66,18.58,15.39,52.34,0.17,15.71,0.77,251.83,391.15,0.0,34.17
2025-12-20 15:00:00,34.61,50.85,31.2,18.87,16.12,58.86,0.1,34.21,1.31,281.16,135.12,0.0,31.1
2025-12-20 16:00:00,37.17,54.26,30.34,34.93,12.4,53.19,0.21,47.19,1.19,280.87,29.85,0.0,29.21
2025-12-20 17:00:00,47.25,68.86,27.86,49.9,13.76,49.84,0.18,51.66,1.25,275.21,2.65,0.0,27.91
2025-12-20 18:00:00,49.11,72.88,26.88,51.43,19.51,47.44,0.15,50.86,1.07,266.7,0.0,0.0,26.98
2025-12-20 19:00:00,48.29,70.8,25.99,56.51,22.06,37.72,0.22,50.29,0.95,254.7,0.0,0.0,26.14
2025-12-20 20:00:00,62.28,91.25,25.12,60.78,30.47,18.22,0.23,57.33,0.98,259.53,0.0,0.0,25.42
2025-12-20 21:00:00,90.73,136.84,24.5,58.44,46.76,0.45,0.34,60.94,0.98,282.16,0.0,0.0,24.35
2025-12-20 22:00:00,44.42,64.43,26.27,32.67,43.47,0.72,0.58,51.45,0.95,97.26,0.0,0.0,25.32
2025-12-20 23:00:00,58.03,86.98,24.93,38.88,39.5,0.97,0.83,42.84,1.08,101.3,0.0,0.0,25.36
2025-12-21 00:00:00,86.38,132.26,23.36,44.07,39.73,1.05,0.68,43.36,0.92,152.28,0.0,0.0,24.68
2025-12-21 01:00:00,61.16,93.66,22.6,48.25,7.49,0.49,0.72,45.51,0.49,115.97,0.0,0.0,23.19
2025-12-21 02:00:00,58.34,89.21,21.95,52.69,1.07,0.34,0.73,40.65,1.13,95.09,0.0,0.0,23.71
2025-12-21 03:00:00,44.64,66.98,22.49,45.87,0.07,1.81,0.68,36.48,1.38,101.14,0.0,0.0,24.1
2025-12-21 05:00:00,40.54,59.04,23.53,38.67,1.2,1.68,0.56,37.14,1.21,101.25,0.0,0.0,23.7
2025-12-21 06:00:00,41.95,61.54,23.12,40.76,1.04,1.15,0.49,37.43,1.42,106.14,0.0,0.0,23.78
2025-12-21 07:00:00,47.93,71.72,22.77,44.14,9.8,1.04,0.43,40.08,1.2,92.11,5.92,0.0,23.44
2025-12-21 08:00:00,51.73,77.48,23.88,41.67,0.73,4.27,0.52,35.59,1.25,103.3,161.65,0.0,25.27
2025-12-21 10:00:00,46.79,68.47,26.96,32.72,0.1,26.25,0.49,23.67,1.49,98.63,513.53,0.0,30.27
2025-12-21 11:00:00,49.31,73.64,28.46,30.94,0.53,32.02,0.42,19.86,1.33,100.64,620.85,0.0,32.61
2025-12-21 13:00:00,48.78,71.65,30.66,24.3,0.03,54.84,0.33,15.84,0.58,155.18,335.85,0.0,33.51
2025-12-21 21:00:00,103.87,160.72,24.31,59.63,11.41,5.6,0.37,55.48,0.98,277.66,0.0,0.0,23.95
2025-12-21 22:00:00,122.08,188.22,23.73,62.09,45.21,0.87,0.54,60.25,0.94,299.57,0.0,0.0,23.51
2025-12-21 23:00:00,134.51,211.26,23.1,61.97,54.88,0.81,0.97,60.38,0.87,306.91,0.0,0.0,23.26
2025-12-22 00:00:00,170.88,303.87,22.58,63.75,25.75,0.81,0.82,58.27,0.92,260.08,0.0,0.0,23.1
2025-12-22 01:00:00,87.17,132.11,22.23,63.8,0.11,0.86,0.91,58.88,0.89,307.28,0.0,0.0,22.59
2025-12-22 05:00:00,67.55,100.26,20.21,59.42,2.09,0.46,0.62,56.55,1.1,87.15,0.0,0.0,21.69
2025-12-22 06:00:00,111.02,170.33,20.09,57.52,2.98,0.71,0.55,55.38,0.77,132.94,0.0,0.0,21.45
2025-12-22 07:00:00,206.77,339.0,20.49,56.48,34.63,0.82,0.59,55.09,0.86,189.97,13.32,0.0,21.43
2025-12-22 08:00:00,100.39,160.08,22.06,50.96,30.18,1.08,0.72,40.47,1.22,99.63,184.07,0.0,25.67
2025-12-22 09:00:00,58.98,87.9,23.91,47.46,5.61,4.4,0.73,33.08,1.24,91.16,354.9,0.0,28.38
2025-12-22 10:00:00,47.93,76.17,25.93,39.36,0.93,12.31,0.7,28.67,1.06,60.68,484.28,0.0,30.59
2025-12-22 12:00:00,46.58,69.57,29.72,27.02,14.48,38.77,0.39,19.27,1.05,92.61,550.5,0.0,33.28
2025-12-22 13:00:00,44.18,65.67,30.48,26.55,14.51,53.33,0.29,20.12,0.51,173.03,464.15,0.0,33.9
2025-12-22 14:00:00,44.23,65.59,30.41,27.69,7.71,81.71,0.13,27.82,1.34,292.01,337.02,0.0,31.57
2025-12-22 15:00:00,48.19,71.47,30.46,32.71,12.91,66.24,0.0,32.48,1.27,285.15,132.22,0.0,30.62
2025-12-22 16:00:00,46.96,69.78,29.74,38.55,15.9,55.53,0.24,33.63,1.21,283.27,40.05,0.0,29.72
2025-12-22 17:00:00,49.96,73.27,27.84,44.4,20.05,46.21,0.24,40.71,1.06,273.1,5.9,0.0,28.44
2025-12-22 18:00:00,70.99,106.42,26.51,52.69,25.96,40.32,0.21,44.81,0.97,263.26,0.0,0.0,26.95
2025-12-22 19:00:00,92.73,142.02,25.58,52.58,35.99,21.04,0.23,41.62,0.94,256.06,0.0,0.0,25.72
2025-12-22 20:00:00,78.42,118.81,24.92,45.45,46.95,1.48,0.3,41.84,0.83,267.51,0.0,0.0,24.93
2025-12-22 21:00:00,121.03,195.58,24.79,46.28,49.67,0.65,0.51,43.66,0.93,273.76,0.0,0.0,24.46
2025-12-22 22:00:00,155.24,248.88,23.78,52.99,39.68,0.91,0.71,46.81,0.57,58.35,0.0,0.0,24.41
2025-12-22 23:00:00,148.42,237.17,23.61,53.13,42.8,1.07,0.87,48.76,0.62,233.68,0.0,0.0,24.14
2025-12-23 00:00:00,109.68,171.77,23.32,55.42,41.61,0.65,0.61,48.3,0.98,85.09,0.0,0.0,24.28
2025-12-23 01:00:00,85.51,134.0,22.96,57.78,23.16,0.8,0.63,46.95,1.17,95.31,0.0,0.0,24.5
2025-12-23 02:00:00,60.25,91.56,22.85,55.35,4.34,1.5,0.58,49.42,0.67,172.81,0.0,0.0,23.62
2025-12-23 04:00:00,47.48,70.43,22.89,47.34,1.25,0.63,0.42,49.64,0.89,91.26,0.0,0.0,22.8
2025-12-23 05:00:00,44.19,65.25,23.25,45.01,1.96,1.71,0.35,45.67,1.07,101.45,0.0,0.0,23.35
2025-12-23 06:00:00,47.35,69.49,23.77,43.66,11.34,0.74,0.28,45.98,1.06,92.3,0.0,0.0,23.27
2025-12-23 07:00:00,70.58,104.77,24.03,43.54,42.76,0.75,0.32,45.27,0.91,88.36,14.62,0.0,23.59
2025-12-23 08:00:00,74.01,111.13,24.8,44.1,25.1,2.96,0.49,38.33,1.51,103.98,202.43,0.0,26.42
2025-12-23 09:00:00,60.92,91.01,26.78,40.02,19.46,5.87,0.53,34.2,1.42,106.36,375.5,0.0,28.83
2025-12-23 10:00:00,76.61,127.79,28.18,37.36,15.73,11.43,0.53,28.43,1.25,100.22,503.67,0.0,31.55
